Date,Return,Target_Return
2014-04-30 04:00:00+00:00,0.5748750464365819,0.5602014679342182
2014-05-01 04:00:00+00:00,0.5602014679342182,0.5545610260789247
2014-05-02 04:00:00+00:00,0.5545610260789247,0.5696295285383882
2014-05-05 04:00:00+00:00,0.5696295285383882,0.5188049154112804
2014-05-06 04:00:00+00:00,0.5188049154112804,0.5871578770665483
2014-05-07 04:00:00+00:00,0.5871578770665483,0.5544431803974427
2014-05-08 04:00:00+00:00,0.5544431803974427,0.5679833334403157
2014-05-09 04:00:00+00:00,0.5679833334403157,0.6061418317843763
2014-05-12 04:00:00+00:00,0.6061418317843763,0.5628458433759908
2014-05-13 04:00:00+00:00,0.5628458433759908,0.5388705368890315
2014-05-14 04:00:00+00:00,0.5388705368890315,0.5170572771960864
