,Close,Custom_Normalized,Scaled,Target
9294,68.5099983215332,42.37677418541884,0.13827830556541904,0.13811584064979954
9295,68.40999984741211,42.31211303677308,0.13811584064979954,0.13748721514140513
9296,68.0099983215332,42.061919650183604,0.13748721514140513,0.1376355813457119
9297,68.1099967956543,42.12096950198765,0.1376355813457119,0.13806360799350434
9298,68.3900032043457,42.29132440348577,0.13806360799350434,0.13830512729495337
9299,68.54999923706055,42.38744925230171,0.13830512729495337,0.13896606757478863
9300,68.97999954223633,42.65050394024737,0.13896606757478863,0.13978225722648974
9301,69.5099983215332,42.975347985440415,0.13978225722648974,0.13982168643848153
9302,69.53999710083008,42.99104083905048,0.13982168643848153,0.14017175635370832
9303,69.77000045776367,43.13036890713569,0.14017175635370832,0.13988500387324848
9304,69.59000015258789,43.01624122182681,0.13988500387324848,0.14011077893796547
9305,69.7400016784668,43.10609985354742,0.14011077893796547,0.13988618367681188
9306,69.60000228881836,43.01671078446004,0.13988618367681188,0.13944422810578946
9307,69.32000350952148,42.840812161894426,0.13944422810578946,0.1391575962318248
9308,69.1400032043457,42.72673247805393,0.1391575962318248,0.13919704194949423
9309,69.17000198364258,42.74243190093508,0.13919704194949423,0.13897256317063308
9310,69.03000259399414,42.653089191880554,0.13897256317063308,0.13873258619483705
9311,68.88000106811523,42.557578189739935,0.13873258619483705,0.13928430176763257
9312,69.2400016784668,42.7771613688324,0.13928430176763257,0.1397583298988068
9313,69.54999923706055,42.96582489249384,0.1397583298988068,0.139797717863413
9314,69.57999801635742,42.981501329615945,0.139797717863413,0.13961982597357195
9315,69.46999740600586,42.910700234573184,0.13961982597357195,0.1394419567637456
9316,69.3599967956543,42.83990816619195,0.1394419567637456,0.13910893705429456
9317,69.14999771118164,42.707366091783605,0.13910893705429456,0.139148353899794
9318,69.17999649047852,42.72305402352115,0.139148353899794,0.13912571300516613
9319,69.17000198364258,42.71404293181916,0.13912571300516613,0.1392737223536572
9320,69.27000045776367,42.772950754762036,0.1392737223536572,0.13951478785855342
9321,69.42999649047852,42.86889499223649,0.13951478785855342,0.13911981819951338
9322,69.17999649047852,42.71169679509728,0.13911981819951338,0.13811995758215215
9323,68.53999710083008,42.31375157869335,0.13811995758215215,0.13784921670837547
9324,68.36999893188477,42.205996523905014,0.13784921670837547,0.13810582172598765
9325,68.53999710083008,42.30812549817497,0.13810582172598765,0.13803673109963827
9326,68.50000381469727,42.28062738116076,0.13803673109963827,0.13827777708036512
9327,68.65999984741211,42.37656384800231,0.13827777708036512,0.1385963258488424
9328,68.86999893188477,42.50334647790672,0.1385963258488424,0.13858922389084016
9329,68.86999893188477,42.500519893715854,0.13858922389084016,0.13853561137255235
9330,68.84000015258789,42.479182074402296,0.13853561137255235,0.13860603283772674
9331,68.8900032043457,42.50720986618818,0.13860603283772674,0.13935852777016794
9332,69.38000106811523,42.80670336911608,0.13935852777016794,0.14015742277762536
9333,69.89999771118164,43.124664133953175,0.14015742277762536,0.14073922291224983
9334,70.28000259399414,43.356220989435684,0.14073922291224983,0.1408869630582089
9335,70.38000106811523,43.41502166958488,0.1408869630582089,0.14118965975605038
9336,70.57999801635742,43.535495164425775,0.14118965975605038,0.14104291482719428
9337,70.4900016784668,43.47709058137106,0.14104291482719428,0.14159349885061
9338,70.85000228881836,43.6962234030287,0.14159349885061,0.14150871368854023
9339,70.79999923706055,43.66247884995615,0.14150871368854023,0.14125351759536933
9340,70.6400032043457,43.5609106285871,0.14125351759536933,0.14198988073337251
9341,71.11999893188477,43.85398366618499,0.14198988073337251,0.14213746202897595
9342,71.21999740600586,43.91272112378291,0.14213746202897595,0.1421456117798039
9343,71.22999954223633,43.915964730242194,0.1421456117798039,0.14237061433124729
9344,71.38000106811523,44.00551590114628,0.14237061433124729,0.14230129744630213
9345,71.34000015258789,43.97792773305466,0.14230129744630213,0.14218552778574223
9346,71.27000045776367,43.93185132817925,0.14218552778574223,0.14245693773285947
9347,71.45000076293945,44.03987267461931,0.14245693773285947,0.14263540087392035
9348,71.57000350952148,44.110901128042165,0.14263540087392035,0.1430615857870864
9349,71.85000228881836,44.28052301788673,0.1430615857870864,0.14336384200159974
9350,72.04999923706055,44.40082120005874,0.14336384200159974,0.14368154273040676
9351,72.2599983215332,44.52726630958856,0.14368154273040676,0.1435657215458695
9352,72.18999862670898,44.48116939813457,0.1435657215458695,0.1432641573668755
9353,72.00000381469727,44.3611466465773,0.1432641573668755,0.14308645846138535
9354,71.8900032043457,44.29042235943952,0.14308645846138535,0.1436826999040716
9355,72.28000259399414,44.52772686550653,0.1436826999040716,0.14418598888518086
9356,72.6099967956543,44.728036227655245,0.14418598888518086,0.14391540719237744
9357,72.43999862670898,44.620344527004235,0.14391540719237744,0.1430413263674989
9358,71.88000106811523,44.27245975489588,0.1430413263674989,0.14291011734663506
9359,71.79999923706055,44.22023847395414,0.14291011734663506,0.14322764898861853
9360,72.0099983215332,44.34661628681139,0.14322764898861853,0.14246209032362844
9361,71.52000045776367,44.04192340930473,0.14246209032362844,0.1417894556469418
9362,71.09000015258789,43.774214343333824,0.1417894556469418,0.14076109178128848
9363,70.42999649047852,43.36492481441988,0.14076109178128848,0.14154275534265082
9364,70.93999862670898,43.67602745180781,0.14154275534265082,0.14107140555838726
9365,70.6400032043457,43.488429912066984,0.14107140555838726,0.140352627811397
9366,70.17999649047852,43.20235587224007,0.140352627811397,0.14124242087992295
9367,70.7599983215332,43.55649412817394,0.14124242087992295,0.14169907736368537
9368,71.06000137329102,43.738243724165315,0.14169907736368537,0.1391711220106745
9369,69.42999649047852,42.73211574737958,0.1391711220106745,0.138870175223614
9370,69.2400016784668,42.61233871823835,0.138870175223614,0.13918773294324757
9371,69.45000076293945,42.73872691001834,0.13918773294324757,0.13882496671562913
9372,69.21999740600586,42.594345700830765,0.13882496671562913,0.13734915145447196
9373,68.27000045776367,42.00697020741112,0.13734915145447196,0.13596628058196916
9374,67.38000106811523,41.45658664488103,0.13596628058196916,0.13548014562817248
9375,67.07000350952148,41.26310459745257,0.13548014562817248,0.13607604058032147
9376,67.46000289916992,41.5002712000464,0.13607604058032147,0.13435350096547144
9377,66.35000228881836,40.81469924342219,0.13435350096547144,0.13508847619494468
9378,66.82999801635742,41.1072198924664,0.13508847619494468,0.13617879097737368
9379,67.53999710083008,41.54116592905217,0.13617879097737368,0.1370062677867881
