,Close,Target,Custom_Normalized,Scaled
9863,75.11999893188477,0.8513389228884449,31.669741503447828,0.8534650629173846
9864,74.86999893188477,0.8474993020229926,31.559955722697573,0.8513389228884449
9865,74.40999984741211,0.8441503670117272,31.361692311651744,0.8474993020229926
9866,74.00999832153322,0.8404759981531573,31.188766050968436,0.8441503670117272
9867,73.57000350952148,0.8318257083059932,30.999035624744486,0.8404759981531573
9868,72.52000045776367,0.8399825773680905,30.55236757294144,0.8318257083059932
9869,73.53000259399413,0.8381862115638656,30.973557252958226,0.8399825773680905
9870,73.32000350952148,0.8341067677988923,30.88079975832216,0.8381862115638656
9871,72.82999801635741,0.8225266149261354,30.670152805314217,0.8341067677988923
9872,71.42000198364258,0.831821580471213,30.072197775523925,0.8225266149261354
9873,72.57000350952148,0.8281522787782092,30.55215442726054,0.831821580471213
9874,72.13000106811523,0.8169852233803943,30.362685650184947,0.8281522787782092
9875,70.77000045776367,0.8315743255688308,29.786061402090674,0.8169852233803943
9876,72.57000350952148,0.8370329251116142,30.53938712495078,0.8315743255688308
9877,73.25000381469727,0.8409419493665564,30.82124843438972,0.8370329251116142
9878,73.7400016784668,0.8421615739980446,31.023095572376462,0.8409419493665564
9879,73.89999771118165,0.8459873385050358,31.086072347456025,0.8421615739980446
9880,74.38000106811523,0.850626398562486,31.28362026887685,0.8459873385050358
9881,74.96000289916994,0.8487498264980602,31.523163677787927,0.850626398562486
9882,74.7400016784668,0.8493976693068566,31.42626463707429,0.8487498264980602
9883,74.82999801635741,0.8497197387110778,31.459716774562445,0.8493976693068566
9884,74.88000106811523,0.8493905232830932,31.47634721306457,0.8497197387110778
9885,74.85000228881837,0.8490613759877796,31.459347781087203,0.8493905232830932
9886,74.82000350952148,0.8466979386788067,31.442351867221713,0.8490613759877796
9887,74.53999710083009,0.8447420263273502,31.32031295788925,0.8466979386788067
9888,74.31000137329102,0.8449016694550353,31.219317086657377,0.8447420263273502
9889,74.34000015258789,0.8418890751008403,31.2275604503003,0.8449016694550353
9890,73.97999954223633,0.8390399853427517,31.072001541311575,0.8418890751008403
9891,73.64000320434569,0.839037622311777,30.924885387501465,0.8390399853427517
9892,73.64999771118165,0.8352140110952746,30.92476336957369,0.839037622311777
9893,73.18999862670898,0.8334237548239503,30.727326635880047,0.8352140110952746
9894,72.97999954223633,0.8355354948860063,30.634884614275094,0.8334237548239503
9895,73.25000381469727,0.8391094162331583,30.743926835529933,0.8355354948860063
9896,73.70000076293945,0.8387006738290508,30.92847053448507,0.8391094162331583
9897,73.65999984741211,0.8416231777745167,30.907364632075126,0.8387006738290508
9898,74.03000259399413,0.8444635875257407,31.058271615167243,0.8416231777745167
9899,74.39000320434569,0.8478717456672606,31.20493956645185,0.8444635875257407
9900,74.82000350952148,0.8471370544867463,31.380923884226867,0.8478717456672606
9901,74.7400016784668,0.8472145474594861,31.34298722729683,0.8471370544867463
9902,74.75999832153322,0.8497277232777058,31.346988669534465,0.8472145474594861
9903,75.07999801635741,0.8497236505029602,31.47675950570254,0.8497277232777058
9904,75.09000015258789,0.855725922948374,31.47654920311231,0.8497236505029602
9905,75.84000015258789,0.8568571430970027,31.78648371247017,0.855725922948374
9906,75.9900016784668,0.8583937083029713,31.84489561644977,0.8568571430970027
9907,76.18999862670898,0.859848730315069,31.924237996779762,0.8583937083029713
9908,76.38000106811523,0.8572472261675963,31.999369796864737,0.859848730315069
9909,76.07000350952148,0.8531863708770657,31.865038021879176,0.8572472261675963
9910,75.57999801635741,0.8597506656514804,31.655350906958965,0.8531863708770657
9911,76.39999771118165,0.8620154513752041,31.994306110790657,0.8597506656514804
9912,76.68999862670898,0.8630634191530508,32.111251027647825,0.8620154513752041
9913,76.82999801635741,0.865083871770921,32.165364095990455,0.8630634191530508
9914,77.09000015258789,0.8700216704029016,32.26969258099264,0.865083871770921
9915,77.71000289916994,0.8732561162806425,32.5246617131386,0.8700216704029016
9916,78.11999893188477,0.8721950634580833,32.6916761906184,0.8732561162806425
9917,78.00000381469727,0.8734837961056718,32.63688746035776,0.8721950634580833
9918,78.17000198364256,0.8713698127824792,32.703432710420344,0.8734837961056718
9919,77.92000198364256,0.8721722889233001,32.59427465569641,0.8713698127824792
9920,78.03000259399413,0.8728125095561401,32.63571147004274,0.8721722889233001
9921,78.11999893188477,0.8706994347006474,32.668770027368254,0.8728125095561401
9922,77.86999893188477,0.8675344329583692,32.55965888245947,0.8706994347006474
9923,77.4900016784668,0.8633178845191696,32.39623023588757,0.8675344329583692
9924,76.97999954223633,0.8642826573298183,32.17850371921047,0.8633178845191696
9925,77.1099967956543,0.8624147017860262,32.22832091601877,0.8642826573298183
9926,76.89000320434569,0.8629746698087526,32.13186679964325,0.8624147017860262
9927,76.96999740600585,0.864100857760352,32.16078141755807,0.8629746698087526
9928,77.11999893188477,0.8597258620074151,32.218933478031495,0.864100857760352
9929,76.59000015258789,0.8555138079477684,31.993025344993438,0.8597258620074151
9930,76.07999801635741,0.8543760888782339,31.775530900974523,0.8555138079477684
9931,75.95000076293945,0.8500850399780489,31.716783417448898,0.8543760888782339
9932,75.42999649047852,0.8468462522798437,31.495209980454117,0.8500850399780489
9933,75.03999710083009,0.8462760202838464,31.327971307886948,0.8468462522798437
9934,74.97999954223633,0.848130688194856,31.29852669744868,0.8462760202838464
9935,75.21999740600585,0.849580771071752,31.394294691029128,0.848130688194856
9936,75.40999984741211,0.8541009492812026,31.46917145296658,0.849580771071752
9937,75.97999954223633,0.8543378359313822,31.702576255613714,0.8541009492812026
9938,76.02000045776367,0.8585328924303235,31.714808180832804,0.8543378359313822
9939,76.54999923706055,0.8598998130607456,31.931424935495656,0.8585328924303235
9940,76.72999954223633,0.8593281393649406,32.002007515472464,0.8598998130607456
9941,76.67000198364256,0.859483296164897,31.972488461142053,0.8593281393649406
9942,76.70000076293945,0.8608494329984486,31.980500167892348,0.859483296164897
9943,76.88000106811523,0.8643946909143367,32.05104227558125,0.8608494329984486
9944,77.32999801635741,0.8723781611787891,32.23410590401541,0.8643946909143367
9945,78.32999801635741,0.8739839264621849,32.64634192993533,0.8723781611787891
9946,78.53999710083009,0.8744595569450457,32.729257538944964,0.8739839264621849
9947,78.6099967956543,0.876467945529166,32.75381728722059,0.8744595569450457
9948,78.86999893188477,0.8734743389065083,32.85752283142573,0.876467945529166
