,Close,Target,Custom_Normalized,Scaled
0,0.0,0.5537290798409655,0.0,0.6104876785767371
1,-55.7999267578125,0.5564736323916007,-55.78884979001343,0.5537290798409655
2,-53.1099853515625,0.5578446940002835,-53.0911892874879,0.5564736323916007
3,-51.77001953125,0.5965076059475212,-51.743552949675234,0.5578446940002835
4,-13.75,0.612907127376689,-13.741216121201756,0.5965076059475212
5,2.3800048828125,0.5935544161645335,2.3781113114420767,0.612907127376689
6,-16.659912109375,0.5871446163571498,-16.643949184988035,0.5935544161645335
7,-22.969970703125,0.6048586404164356,-22.944234368258797,0.5871446163571498
8,-5.5399169921875,0.6205758619037635,-5.532863238031292,0.6048586404164356
9,9.9300537109375,0.6104064621156133,9.91582168731176,0.6205758619037635
10,-0.0799560546875,0.611178342389902,-0.07982883741025654,0.6104064621156133
11,0.6800537109375,0.6006886694286223,0.6788634777160316,0.611178342389902
12,-9.6500244140625,0.5964159729812775,-9.631588193360503,0.6006886694286223
13,-13.8599853515625,0.5559881355971794,-13.831283492550803,0.5964159729812775
14,-53.68994140625,0.5646231357679669,-53.568391127223215,0.5559881355971794
15,-45.18994140625,0.5586030504158356,-45.08092423771397,0.5646231357679669
16,-51.1300048828125,0.553001132975904,-50.99815343141928,0.5586030504158356
17,-56.659912109375,0.5140633728291123,-56.504359320104,0.553001132975904
18,-95.0599365234375,0.5488612631315077,-94.77684842966801,0.5140633728291123
19,-60.760009765625,0.5638991615821075,-60.57349742505284,0.5488612631315077
20,-45.93994140625,0.5637443389904657,-45.79252896380627,0.5638991615821075
21,-46.0999755859375,0.5798199411766892,-45.94470633431211,0.5637443389904657
22,-30.25,0.5792166885100266,-30.14376382291765,0.5798199411766892
23,-30.8499755859375,0.5790899274392242,-30.73670961713184,0.5792166885100266
24,-30.97998046875,0.5968076792740982,-30.861304911866647,0.5790899274392242
25,-13.5,0.5664055353733957,-13.446269696954642,0.5968076792740982
26,-43.510009765625,0.5715988635166316,-43.32897781782506,0.5664055353733957
27,-38.3900146484375,0.5415166672514528,-38.22438027407639,0.5715988635166316
28,-68.0999755859375,0.5443829340693962,-67.79260722422589,0.5415166672514528
29,-65.280029296875,0.5566536635632762,-64.97531200330693,0.5443829340693962
30,-53.169921875,0.542106488874931,-52.91423403810132,0.5566536635632762
31,-67.5499267578125,0.5427144851869626,-67.21286299712973,0.542106488874931
32,-66.9599609375,0.500060325889672,-66.61525460509169,0.5427144851869626
33,-109.1300048828125,0.5062276612047191,-108.54064633355448,0.500060325889672
34,-103.0499267578125,0.5148608686830635,-102.47868301593361,0.5062276612047191
35,-94.530029296875,0.5075350807037783,-93.99297818982366,0.5148608686830635
36,-101.7899169921875,0.48726248752896273,-101.19360143058468,0.5075350807037783
37,-121.8599853515625,0.502129856643641,-121.11982724790822,0.48726248752896273
38,-107.169921875,0.5207137523674112,-106.50647454389357,0.502129856643641
39,-88.7999267578125,0.5336339749613563,-88.24009394008077,0.5207137523674112
40,-76.030029296875,0.5362434156888626,-75.5406197881077,0.5336339749613563
41,-73.4599609375,0.5639516200440124,-72.9757626558783,0.5362434156888626
42,-46.0499267578125,0.5458847061785552,-45.7409667808663,0.5639516200440124
43,-63.93994140625,0.5098784397148042,-63.49919841905979,0.5458847061785552
44,-99.5999755859375,0.5210826399203442,-98.89027987610444,0.5098784397148042
