Date,Close,Target
1980-01-02 00:00:00-05:00,0.001258334108107672,0.0011682145473768321
1980-01-03 00:00:00-05:00,0.0011682145473768321,0.0013851679136522715
1980-01-04 00:00:00-05:00,0.0013851679136522715,0.0014335655262625105
1980-01-07 00:00:00-05:00,0.0014335655262625105,0.0017907053003146309
1980-01-08 00:00:00-05:00,0.0017907053003146309,0.0018073950981651148
1980-01-09 00:00:00-05:00,0.0018073950981651148,0.0019475802326889904
1980-01-10 00:00:00-05:00,0.0019475802326889904,0.0019525866627430125
1980-01-11 00:00:00-05:00,0.0019525866627430125,0.002029354894494576
1980-01-14 00:00:00-05:00,0.002029354894494576,0.002156189973291995
1980-01-15 00:00:00-05:00,0.002156189973291995,0.0021411706831299254
1980-01-16 00:00:00-05:00,0.0021411706831299254,0.0020827589371588406
1980-01-17 00:00:00-05:00,0.0020827589371588406,0.0021445078787483383
1980-01-18 00:00:00-05:00,0.0021445078787483383,0.0023164021012847674
1980-01-21 00:00:00-05:00,0.0023164021012847674,0.0022179389148814996
1980-01-22 00:00:00-05:00,0.0022179389148814996,0.0025400324053026467
1980-01-23 00:00:00-05:00,0.0025400324053026467,0.002583422314606055
1980-01-24 00:00:00-05:00,0.002583422314606055,0.0025684030244439854
1980-01-25 00:00:00-05:00,0.0025684030244439854,0.0027753435306113808
1980-01-28 00:00:00-05:00,0.0027753435306113808,0.0026451712561955526
1980-01-29 00:00:00-05:00,0.0026451712561955526,0.0028337540033296603
1980-01-30 00:00:00-05:00,0.0028337540033296603,0.002660191819610431
1980-01-31 00:00:00-05:00,0.002660191819610431,0.002820403947603207
1980-02-01 00:00:00-05:00,0.002820403947603207,0.0026952381032414006
1980-02-04 00:00:00-05:00,0.0026952381032414006,0.0027436357158516327
1980-02-05 00:00:00-05:00,0.0027436357158516327,0.0029205363684420838
1980-02-06 00:00:00-05:00,0.0029205363684420838,0.0030139931247913296
1980-02-07 00:00:00-05:00,0.0030139931247913296,0.0032926954326562737
1980-02-08 00:00:00-05:00,0.0032926954326562737,0.003154179532568014
1980-02-11 00:00:00-05:00,0.003154179532568014,0.0032843518069838387
1980-02-12 00:00:00-05:00,0.0032843518069838387,0.0033744713677146716
1980-02-13 00:00:00-05:00,0.0033744713677146716,0.0030874241609244873
1980-02-14 00:00:00-05:00,0.0030874241609244873,0.002868801560213439
1980-02-15 00:00:00-05:00,0.002868801560213439,0.0027336215824907764
1980-02-19 00:00:00-05:00,0.0027336215824907764,0.0030457022128038864
1980-02-20 00:00:00-05:00,0.0030457022128038864,0.002847105332308926
1980-02-21 00:00:00-05:00,0.002847105332308926,0.002807052618623934
1980-02-22 00:00:00-05:00,0.002807052618623934,0.002521674646269359
1980-02-25 00:00:00-05:00,0.002521674646269359,0.0026301519660334866
1980-02-26 00:00:00-05:00,0.0026301519660334866,0.002363130479459387
1980-02-27 00:00:00-05:00,0.002363130479459387,0.0023581240494053683
1980-02-28 00:00:00-05:00,0.0023581240494053683,0.002576747923369229
1980-02-29 00:00:00-05:00,0.002576747923369229,0.0023831574729282906
1980-03-03 00:00:00-05:00,0.0023831574729282906,0.0024298858511029135
1980-03-04 00:00:00-05:00,0.0024298858511029135,0.0021545207388563824
1980-03-05 00:00:00-05:00,0.0021545207388563824,0.001740639726521595
1980-03-06 00:00:00-05:00,0.001740639726521595,0.0014485860896773853
1980-03-07 00:00:00-05:00,0.0014485860896773853,0.0013834999524694747
1980-03-10 00:00:00-05:00,0.0013834999524694747,0.0015954468886908886
1980-03-11 00:00:00-05:00,0.0015954468886908886,0.0014435796596233667
1980-03-12 00:00:00-05:00,0.0014435796596233667,0.0012349699190203588
1980-03-13 00:00:00-05:00,0.0012349699190203588,0.001203260831007802
1980-03-14 00:00:00-05:00,0.001203260831007802,0.0006742268344192559
1980-03-17 00:00:00-05:00,0.0006742268344192559,0.0009812997614255282
1980-03-18 00:00:00-05:00,0.0009812997614255282,0.001016346045056498
1980-03-19 00:00:00-05:00,0.001016346045056498,0.0008177504378143498
1980-03-20 00:00:00-05:00,0.0008177504378143498,0.0006825704600916874
1980-03-21 00:00:00-05:00,0.0006825704600916874,0.0001769006525904511
1980-03-24 00:00:00-05:00,0.0001769006525904511,0.00016188136242838158
1980-03-25 00:00:00-05:00,0.00016188136242838158,7.676823175157069e-05
1980-03-26 00:00:00-05:00,7.676823175157069e-05,0.0
1980-03-27 00:00:00-05:00,0.0,0.0004105438167163779
1980-03-28 00:00:00-05:00,0.0004105438167163779,0.0006458549420251085
