,Custom_Normalized,Target
0,0.7782679645507572,0.7807217393995519
1,0.7807217393995519,0.7795901055320705
2,0.7795901055320705,0.7751073217477792
3,0.7751073217477792,0.77783413634501
4,0.77783413634501,0.7735957950127257
5,0.7735957950127257,0.7701039267504013
6,0.7701039267504013,0.7694726831159726
7,0.7694726831159726,0.7724918499264161
8,0.7724918499264161,0.7752316073485559
9,0.7752316073485559,0.7675753787110219
10,0.7675753787110219,0.7677292472918436
11,0.7677292472918436,0.7665704261384247
12,0.7665704261384247,0.7696058451934382
13,0.7696058451934382,0.7721007807205366
14,0.7721007807205366,0.7761269118634401
15,0.7761269118634401,0.7778155517160656
16,0.7778155517160656,0.7728126185202165
17,0.7728126185202165,0.7755442235837495
18,0.7755442235837495,0.776977485083522
19,0.776977485083522,0.7717095629993207
20,0.7717095629993207,0.7736719271484035
21,0.7736719271484035,0.7725292654840281
22,0.7725292654840281,0.7750019383265656
23,0.7750019383265656,0.7689347023725958
24,0.7689347023725958,0.7701283372184375
25,0.7701283372184375,0.7697597605250659
26,0.7697597605250659,0.7709503636392632
27,0.7709503636392632,0.7723958954618594
28,0.7723958954618594,0.772028850675648
29,0.772028850675648,0.7693259323193188
30,0.7693259323193188,0.7681755030125382
31,0.7681755030125382,0.7667612568300528
32,0.7667612568300528,0.7584718317008968
33,0.7584718317008968,0.7559603553665363
34,0.7559603553665363,0.7601151628664248
35,0.7601151628664248,0.760536770651093
36,0.760536770651093,0.7617508989919923
37,0.7617508989919923,0.7597897917121144
38,0.7597897917121144,0.7610054132303048
39,0.7610054132303048,0.7635336286981945
40,0.7635336286981945,0.7644755357487397
41,0.7644755357487397,0.7643670786973029
42,0.7643670786973029,0.771285872016794
43,0.771285872016794,0.7737527344080571
44,0.7737527344080571,0.7713271534968313
45,0.7713271534968313,0.7727647432688994
46,0.7727647432688994,0.7800555636538834
47,0.7800555636538834,0.7817151937056405
48,0.7817151937056405,0.7795854954496212
49,0.7795854954496212,0.779730192499573
