,Custom_Normalized,Target
0,1.0,1.0
1,0.9999609904514184,0.9999224483172774
2,0.9998834417939519,0.9998091094856737
3,0.9997701073836449,0.999772851353674
4,0.9997338506660586,0.9996622654604564
5,0.9996232690867468,0.9995599383823973
6,0.9995209460004207,0.9994878925764471
7,0.9994489030049448,0.9994543868577641
8,0.9994153985933049,0.9994181287257644
9,0.9993791418757185,0.9992717556836657
10,0.9992327745435661,0.9992079681678045
11,0.9991689895160272,0.9991304170101513
12,0.9990914413836096,0.9990969112914684
13,0.9990579369719697,0.9990579002210824
14,0.9990189274233879,0.9990354062559441
15,0.998996434335729,0.9989881363703997
16,0.9989491662941616,0.9988692921870931
17,0.9988303267469129,0.9988330335300241
18,0.9987940695042776,0.998783011231163
19,0.9987440491567638,0.9986614135844009
20,0.998622456253471,0.9986168966372426
21,0.9985779410428989,0.9985393454795894
22,0.9985003929104813,0.9985003338841343
23,0.9984613828368508,0.9983704779472831
24,0.9983315319656211,0.9983177027100357
25,0.998278758787112,0.9982484098424717
26,0.9982094686226314,0.9981956340801551
27,0.9981566949190734,0.9981456112562246
28,0.9981066740465108,0.9980763189137298
29,0.998037384407079,0.9979822501257598
30,0.99794331928869,0.9979046984430373
31,0.9978657706312236,0.9978243943469979
32,0.9977854696678108,0.997672515428127
33,0.9976335966736678,0.9975811995785431
34,0.997542284386274,0.9975587056134047
35,0.997519791298615,0.9974976710359297
36,0.9974587591020714,0.9974448957986823
37,0.9974059859235622,0.9973590858258707
38,0.997320179298159,0.9973063100635542
39,0.997267405594601,0.9972672989931682
40,0.9972283960460193,0.9972117702924655
41,0.9971728695114662,0.9971452303632876
42,0.9971063321779808,0.9971530181953274
43,0.9971141197062209,0.9971140071249416
44,0.9970751101576392,0.9970226912753576
45,0.9969837978702454,0.9969726684514272
46,0.9969337769976827,0.9969859621602393
47,0.9969470701879133,0.996938692274695
48,0.9968998021463458,0.9968501293634973
49,0.9968112426899473,0.9967863423727054
50,0.9967474581874571,0.9967583425307948
51,0.9967194594378077,0.9967441073808148
52,0.9967052248431345,0.9967050963104289
53,0.9966662152945528,0.9966660847149736
54,0.9966272052209224,0.9966518495649938
55,0.9966129706262492,0.9965715454689543
56,0.9965326696628364,0.9965545573805883
57,0.9965156822371679,0.9965623446875588
58,0.9965234692403591,0.9964655234862719
59,0.9964266518160236,0.9963852188651633
60,0.996346350327562,0.9963351965663021
61,0.9962963299800481,0.9963595015035895
62,0.9963206339692109,0.9961911049544017
63,0.9961522439890964,0.9961548468224019
64,0.99611598727151,0.9960800480780655
65,0.9960411914450389,0.996079577094947
66,0.9960407204802931,0.9960240489193135
67,0.9959851944707888,0.9959107100877098
68,0.9958718600604818,0.9959377679633833
69,0.9958989168806397,0.9958629692190469
70,0.9958241210541686,0.9958845212179481
71,0.995845672212336,0.9958042171219088
72,0.9957653712489233,0.9956936312286913
73,0.9956547896696114,0.9956270912995133
74,0.9955882523361261,0.9955908326424442
75,0.9955519950934909,0.9954444596003456
76,0.9954056277613385,0.9953256148919696
