,Custom_Normalized,Target
0,0.9726241210994025,0.9715188074861685
1,0.9715188074861685,0.9681921092960271
2,0.9681921092960271,0.973611764575557
3,0.973611764575557,0.9726289173090031
4,0.9726289173090031,0.9722195278855608
5,0.9722195278855608,0.9738143865364494
6,0.9738143865364494,0.9601490005244079
7,0.9601490005244079,0.9703399501075041
8,0.9703399501075041,0.9748632631859439
9,0.9748632631859439,0.9727112768728092
10,0.9727112768728092,0.9679425748292497
11,0.9679425748292497,0.9700162891287
12,0.9700162891287,0.9698406867377658
13,0.9698406867377658,0.9599444370114518
14,0.9599444370114518,0.9379280286832563
15,0.9379280286832563,0.932301994251589
16,0.932301994251589,0.9376269793752225
17,0.9376269793752225,0.9266729112881558
18,0.9266729112881558,0.93703641473042
19,0.93703641473042,0.9298125410774448
20,0.9298125410774448,0.9063875658783876
21,0.9063875658783876,0.9130320205474125
22,0.9130320205474125,0.9102843530308086
23,0.9102843530308086,0.9216500144909117
24,0.9216500144909117,0.9340177660075067
25,0.9340177660075067,0.934822030312707
26,0.934822030312707,0.9451410190729095
27,0.9451410190729095,0.9441025114634416
28,0.9441025114634416,0.9492215057453506
29,0.9492215057453506,0.9533551284620457
30,0.9533551284620457,0.9537752752359274
31,0.9537752752359274,0.9463231194195235
32,0.9463231194195235,0.9516982600169916
33,0.9516982600169916,0.9489672430303193
34,0.9489672430303193,0.9545260831478076
35,0.9545260831478076,0.952374096834673
36,0.952374096834673,0.9516306773924
37,0.9516306773924,0.9559479996291154
38,0.9559479996291154,0.9580550149884287
39,0.9580550149884287,0.9496508566280206
40,0.9496508566280206,0.9645740907017006
41,0.9645740907017006,0.9637527195948093
42,0.9637527195948093,0.9647796932330124
43,0.9647796932330124,0.9645762946512945
44,0.9645762946512945,0.9633262233696761
45,0.9633262233696761,0.9572491974415774
46,0.9572491974415774,0.9568007982051526
47,0.9568007982051526,0.9438647733654593
48,0.9438647733654593,0.940198472326061
49,0.940198472326061,0.949287020904996
50,0.949287020904996,0.9559927767087074
51,0.9559927767087074,0.9488357090594984
52,0.9488357090594984,0.9543277431732206
53,0.9543277431732206,0.9505055388045858
54,0.9505055388045858,0.9446845912306996
55,0.9446845912306996,0.9484730382677119
56,0.9484730382677119,0.9404363469086909
57,0.9404363469086909,0.9377109027524446
58,0.9377109027524446,0.941721991161113
59,0.941721991161113,0.9491514673453999
60,0.9491514673453999,0.9557236111415791
61,0.9557236111415791,0.9579531608089193
62,0.9579531608089193,0.956001592507083
63,0.956001592507083,0.9420522639886988
64,0.9420522639886988,0.9301239699972702
65,0.9301239699972702,0.9332108520527181
66,0.9332108520527181,0.9437024626334353
67,0.9437024626334353,0.9211681888436954
68,0.9211681888436954,0.9107207725959742
69,0.9107207725959742,0.9182616374274357
70,0.9182616374274357,0.9243827897271835
71,0.9243827897271835,0.9343788941294073
72,0.9343788941294073,0.9350272551053711
73,0.9350272551053711,0.9381810111259318
74,0.9381810111259318,0.9416799428261753
75,0.9416799428261753,0.938598177329394
76,0.938598177329394,0.939625150967597
77,0.939625150967597,0.930391456409865
78,0.930391456409865,0.9329829002481662
79,0.9329829002481662,0.9371721153464286
80,0.9371721153464286,0.9395352770213011
81,0.9395352770213011,0.93861930371986
82,0.93861930371986,0.9364394532545951
83,0.9364394532545951,0.9376334758828867
84,0.9376334758828867,0.9274365651589518
85,0.9274365651589518,0.9325110447587989
86,0.9325110447587989,0.9303089709331763
87,0.9303089709331763,0.9311299537296549
88,0.9311299537296549,0.9404802214545749
89,0.9404802214545749,0.9401598613952563
90,0.9401598613952563,0.9344280791081871
91,0.9344280791081871,0.9238191867008032
92,0.9238191867008032,0.9269562242300857
93,0.9269562242300857,0.9302101552756222
94,0.9302101552756222,0.922624387451686
95,0.922624387451686,0.9303211556123842
96,0.9303211556123842,0.9320384806099528
97,0.9320384806099528,0.9357489759823469
98,0.9357489759823469,0.9413189617606873
99,0.9413189617606873,0.939367393458851
100,0.939367393458851,0.9443082610511659
101,0.9443082610511659,0.9455133613789631
102,0.9455133613789631,0.9455270992998219
103,0.9455270992998219,0.9443549796828217
104,0.9443549796828217,0.9456158083148796
105,0.9456158083148796,0.9518538541308814
106,0.9518538541308814,0.9560876518725524
107,0.9560876518725524,0.9563408176176921
