,Custom_Normalized,Target
0,0.9597948232650722,0.9583403211368015
1,0.9583403211368015,0.9529023139743378
2,0.9529023139743378,0.9631256509365749
3,0.9631256509365749,0.9618916732004449
4,0.9618916732004449,0.9616809633493586
5,0.9616809633493586,0.9650409227259937
6,0.9650409227259937,0.9410884299977053
7,0.9410884299977053,0.9598862186429726
8,0.9598862186429726,0.9684473365183784
9,0.9684473365183784,0.965139735318043
10,0.965139735318043,0.9571679261414892
11,0.9571679261414892,0.9613784453872963
12,0.9613784453872963,0.9615811678343325
13,0.9615811678343325,0.9444324012786482
14,0.9444324012786482,0.9050701779966558
15,0.9050701779966558,0.8952992491563472
16,0.8952992491563472,0.9056294447345584
17,0.9056294447345584,0.8860481548516638
18,0.8860481548516638,0.9056568610498015
19,0.9056568610498015,0.8929683403332497
20,0.8929683403332497,0.8499543843574956
21,0.8499543843574956,0.8630051783370881
22,0.8630051783370881,0.8584519868042448
23,0.8584519868042448,0.8801766965977127
24,0.8801766965977127,0.9034553301414174
25,0.9034553301414174,0.9054715281257302
26,0.9054715281257302,0.9247102227690053
27,0.9247102227690053,0.9233720576022282
28,0.9233720576022282,0.9331022122809381
29,0.9331022122809381,0.9410148423144796
30,0.9410148423144796,0.942282135976084
31,0.942282135976084,0.9294848555214082
32,0.9294848555214082,0.9396169010531088
33,0.9396169010531088,0.935264017433462
34,0.935264017433462,0.945677428246045
35,0.945677428246045,0.9423688006553286
36,0.9423688006553286,0.9415619109702406
37,0.9415619109702406,0.9497268380476022
38,0.9497268380476022,0.9539536279936006
39,0.9539536279936006,0.9395862382795972
40,0.9395862382795972,0.9664033123964362
41,0.9664033123964362,0.9654593994489566
42,0.9654593994489566,0.9677474964065688
43,0.9677474964065688,0.96788311442238
44,0.96788311442238,0.9661906632397954
45,0.9661906632397954,0.9560420426875766
46,0.9560420426875766,0.9557526009887743
47,0.9557526009887743,0.9334174489668413
48,0.9334174489668413,0.9274119430408881
49,0.9274119430408881,0.9440332091914058
50,0.9440332091914058,0.956320201094969
51,0.956320201094969,0.9442446864319436
52,0.9442446864319436,0.9543931491251884
53,0.9543931491251884,0.9481846004551676
54,0.9481846004551676,0.9384349243838453
55,0.9384349243838453,0.9456110335811887
56,0.9456110335811887,0.9319391060260706
57,0.9319391060260706,0.9276203179370683
58,0.9276203179370683,0.9352258651321713
59,0.9352258651321713,0.94878936597787
60,0.94878936597787,0.9607495683395931
61,0.9607495683395931,0.9651049597054916
62,0.9651049597054916,0.9622007344278595
63,0.9622007344278595,0.9383202172068952
64,0.9383202172068952,0.9177409848483548
65,0.9177409848483548,0.9237290516705384
66,0.9237290516705384,0.9427078825153132
67,0.9427078825153132,0.9033282305442086
68,0.9033282305442086,0.8850790513212347
69,0.8850790513212347,0.8991735325720197
70,0.8991735325720197,0.9106223410651192
71,0.9106223410651192,0.9288249369044624
72,0.9288249369044624,0.9304667185278961
73,0.9304667185278961,0.9364994742186091
74,0.9364994742186091,0.9431087369947997
75,0.9431087369947997,0.9382169066721493
76,0.9382169066721493,0.940502365090206
77,0.940502365090206,0.9248141212929473
78,0.9248141212929473,0.929866103255076
79,0.929866103255076,0.9376906818669143
80,0.9376906818669143,0.942298541797396
81,0.942298541797396,0.9411904638274554
82,0.9411904638274554,0.9378804407580213
83,0.9378804407580213,0.9404470190494375
84,0.9404470190494375,0.9231162180717499
85,0.9231162180717499,0.9324950039931457
86,0.9324950039931457,0.9291389473775943
87,0.9291389473775943,0.9310644416970695
88,0.9310644416970695,0.947792581489497
89,0.947792581489497,0.9477159149089789
90,0.9477159149089789,0.9382665506188003
91,0.9382665506188003,0.9202476934735438
92,0.9202476934735438,0.9262292331273919
93,0.9262292331273919,0.9323886896554152
94,0.9323886896554152,0.9196393468811036
95,0.9196393468811036,0.933550587095212
96,0.933550587095212,0.93701171521865
97,0.93701171521865,0.9439050639257889
98,0.9439050639257889,0.953957889426794
99,0.953957889426794,0.9510762890569079
100,0.9510762890569079,0.9600023085284771
101,0.9600023085284771,0.9625187035761065
102,0.9625187035761065,0.9630005047782674
103,0.9630005047782674,0.9614615312991279
104,0.9614615312991279,0.9640653703261594
105,0.9640653703261594,0.9750933599403737
106,0.9750933599403737,0.9826762580692824
107,0.9826762580692824,0.9835428609319415
108,0.9835428609319415,0.9822472067398647
109,0.9822472067398647,0.974931680079747
110,0.974931680079747,0.9610968962739407
111,0.9610968962739407,0.965964205193294
112,0.965964205193294,0.9666446314363316
113,0.9666446314363316,0.9697602793353172
114,0.9697602793353172,0.982952016327327
115,0.982952016327327,0.9844363123993012
116,0.9844363123993012,0.9867456422346222
117,0.9867456422346222,0.9856572797904312
118,0.9856572797904312,0.9730238654546051
119,0.9730238654546051,0.9810969160794657
120,0.9810969160794657,0.9780968521644534
121,0.9780968521644534,0.9807356873440625
122,0.9807356873440625,0.9792094252443606
123,0.9792094252443606,0.9905139914253722
124,0.9905139914253722,0.9908698827655628
125,0.9908698827655628,1.0
126,1.0,0.9919762337394719
127,0.9919762337394719,0.9782151660145301
128,0.9782151660145301,0.9858280658653682
129,0.9858280658653682,0.9774238435138753
130,0.9774238435138753,0.97926082575872
131,0.97926082575872,0.9872358423776214
132,0.9872358423776214,0.9828584982343329
133,0.9828584982343329,0.989665842078149
134,0.989665842078149,0.9670851075524017
135,0.9670851075524017,0.9848837509576847
136,0.9848837509576847,0.9797962430124507
137,0.9797962430124507,0.9880848242457505
138,0.9880848242457505,0.990438586632302
139,0.990438586632302,0.9904830880901381
140,0.9904830880901381,0.9807619566649702
141,0.9807619566649702,0.9804414581281842
142,0.9804414581281842,0.9713098040873016
143,0.9713098040873016,0.9705745022110346
144,0.9705745022110346,0.9328453471365936
145,0.9328453471365936,0.9267714691213507
146,0.9267714691213507,0.9390030185691512
147,0.9390030185691512,0.9203875685948397
148,0.9203875685948397,0.919569612771364
149,0.919569612771364,0.9085501000524764
150,0.9085501000524764,0.9286360041540558
151,0.9286360041540558,0.9328204392415099
152,0.9328204392415099,0.9289834695059982
153,0.9289834695059982,0.9403413355203797
154,0.9403413355203797,0.9474117868127363
155,0.9474117868127363,0.9464532280018179
